宝龙街雅苑,,120.97253,32.21018,5724,,板楼,,
北濠顺遂楼,,120.86705,32.02648,10545,2000年建成,板楼,,
陈桥华景新居,,120.79634,32.09505,8952,2014年建成,板楼,,
城南一村,,120.864188,32.001189,14548,1994年建成,板楼,,
厂南新村,,121.25269,31.8881,2101,1996年建成,板楼,,
彩臣二村,,121.66919,31.80267,暂无,2000年建成,板楼,,
长龙三村,,121.66635,31.82311,暂无,2008年建成,板楼,,
城市花苑,,121.0764236,32.08755493,8877,1999年建成,板楼,,
长新花园,,120.96203,31.90776,6485,2000年建成,板楼,,
段家坝花苑,,120.871048,32.00027466,11761,2004年建成,板楼,,
丹凤花苑,,120.4497416,32.56082108,5762,,板楼,,
东城国际,,120.48271,32.56587,3704,2013年建成,板楼,,
丹凤小区,,120.45195,32.55767,6138,,板楼,,
东恒盛国际华府,,121.16809,31.86972,8287,2015年建成,板楼,,
东方维也纳,,121.66975,31.805,7023,2010年建成,板楼,,
东珠新村,,121.66,31.80678,8946,1998年建成,板楼,,
东皋新村,,120.57425,32.38958,3653,1995年建成,板楼,,
东方花园,,120.58421,32.39522,4660,2011年建成,板楼,,
丹桂园,,120.55954,32.37851,7096,2011年建成,板楼,,
大达花苑,,120.76625,32.04808,4709,2017年建成,板楼,,
段家坝路138号,,120.87379,31.99589,5771,1990年建成,板楼,,
凤凰华庭,,120.48173,32.5267,7973,2008年建成,板楼,,
富江一品,,121.15,31.89778,10191,2004年建成,板楼,,
贵都之星,,121.18303,31.89628,11432,2010年建成,板塔结合,,
光明路小区,,121.1145554,31.92841911,9097,2000年建成,板楼,,
和睦小区,,120.87988,32.02919,24089,2006年建成,板楼,,
海洲花园,,120.45398,32.54889,5816,2010年建成,板楼,,
华府天地,,120.45488,32.53298,7517,2013年建成,板楼,,
海悦国际,,121.1586685,31.88960075,暂无,2014年建成,塔楼,,
华中园,,120.84977,32.00515,11182,2002年建成,板楼,,
汇东新村,,121.66403,31.79522,6880,2000年建成,板楼,,
和平一村,,121.6581,31.81478,17064,2000年建成,板楼,,
和鑫新村,,121.65654,31.82017,6813,2000年建成,板楼,,
海北新村,,120.564265,32.399675,4566,2009年建成,板楼,,
宏坝小区,,120.5811996,32.38755417,5980,2000年建成,板楼,,
惠政新村,,120.5665817,32.3689003,4546,2000年建成,板楼,,
惠隆苑,,120.5712738,32.38144302,8185,2005年建成,板楼,,
汇智湖,,121.606655,31.199924,6752,2013年建成,板楼,,
孩儿巷北路,,120.847704,32.02206501,11691,2000年建成,板楼,,
花行桥新村,,121.08107,32.08901,6655,2006年建成,板楼,,
虹丰花苑,,121.068805,32.084079,5981,2002年建成,板楼,,
翰林御花园,,121.05521,32.08041,7078,2015年建成,塔楼,,
金恒家园,,120.85116,32.01607,9484,2002年建成,板楼,,
金地国际,,120.93725,31.99541,12379,2015年建成,板楼,,
吉祥水岸,,120.45639,32.53631,5764,,板楼,,
江海清水园,,120.4788,32.54472,5486,2014年建成,板楼,,
金水湾公馆,,120.46292,32.51679,7731,2011年建成,板楼,,
金盛花苑,,120.49098,32.53251,6719,2006年建成,板楼,,
江城逸品,216,121.17915,31.87731,14595,2015年建成,板楼,,
金恒花苑,,121.6737,31.80828,7239,2009年建成,板楼,,
景秀天城,,121.63925,31.80953,7451,2011年建成,板楼,,
金顺凤凰城,,121.18981,32.33145,4494,2010年建成,板楼,,
金色家园,,121.1968,32.31176,5851,2012年建成,板楼,,
锦绣苑,,120.56455,32.38944,8240,2001年建成,板楼,,
景盛家园,,120.54598,32.39675,5043,,板楼,,
建设小区,,120.60415,32.35185,4615,,板楼,,
金城大厦,,121.07735,32.07626,8139,2002年建成,板楼,,
佳乐花苑,,121.07069,32.08775,7989,2000年建成,板楼,,
金苑公寓,,121.084,32.08101,6233,2004年建成,板楼,,
金桥南苑,,121.06581,32.05277,6998,2009年建成,板楼,,
金鑫公寓,,121.07324,32.07576,8028,2013年建成,板楼,,
金泰花园,,121.08753,32.0372,3366,,板楼,,
嘉上苑,,121.05321,32.17091,5096,2017年建成,塔楼,,
金飞达新都,,120.881879,32.02684842,19730,2009年建成,板楼,,
凯洪家园,,121.6316,31.82515,13771,1998年建成,板楼,,
克明花园,,121.68628,31.81232,4021,2011年建成,板楼,,
昆仑花苑,,121.17835,32.29595,5670,2006年建成,板楼,,
凯盈轩,,120.56475,32.28398,5430,,板楼,,
龙豪国际花园,,121.62882,31.82291,6131,2011年建成,板楼,,
丽泽华庭,,120.57487,32.39267,5986,2008年建成,板楼,,
陆桥苑,,120.5576172,32.38949966,6565,2000年建成,板楼,,
陵园新村,,121.08421,32.08805,8139,2000年建成,板楼,,
民生阳光新城,,121.18559,32.29978,5274,2006年建成,板楼,,
南海新村,,121.17816,31.88156,12616,2005年建成,板楼,,
南大街64号,,120.8662796,32.01412201,31909,1998年建成,板楼,,
南苑新村,,121.65707,31.80171,15205,2008年建成,板楼,,
鹏程国际花园,,120.50926,32.6132,4951,2015年建成,板楼,,
蒲行苑,,120.55837,32.38791,5478,2000年建成,板楼,,
七星国际城,,120.49643,32.53316,暂无,2011年建成,板楼,,
启东城东花园,,121.67742,31.78963,4810,2013年建成,板楼,,
启东东方花园,,121.69038,31.79522,8508,2010年建成,板楼,,
润洋中大街小区,,120.4586105,32.54640198,6682,2008年建成,板楼,,
瑞海家园,,120.45073,32.54291,7530,2008年建成,板楼,,
儒学楼,,120.8678741,32.01906967,21521,1999年建成,板楼,,
如东碧桂园,303,121.18968,32.34074,7511,2017年建成,板楼,,
如皋东景国际,,120.6094873,32.39569281,3884,2008年建成,板楼,,
盛荟,134,120.8680831,32.0032506,21814,2012年建成,板楼,,
三八新村小区,,121.659149,31.800108,6914,,板楼,,
苏建新村,,120.47129,32.53565,6336,,板楼,,
盛华豪庭,,121.20516,31.87968,8705,2012年建成,板楼,,
上悦城,,121.0515051,32.08019428,7570,,板塔结合,,
尚东国际,,120.90721,32.02378,5376,2005年建成,板楼,,
上成天逸,,121.17865,32.33658,5216,2013年建成,板楼,,
树人小区,,121.1774368,32.29657745,4491,1999年建成,板楼,,
申港豪园,,120.55504,32.37171,6679,2008年建成,板楼,,
四方花园,,121.07574,32.08029,10362,,板楼,,
山港桥花苑,,120.93127,32.00577,9007,2000年建成,板楼,,
上海路九号,,120.9327316,31.9211731,9616,2005年建成,板楼,,
桐墅湾三号,104,120.8821716,32.01924896,21535,2012年建成,板楼,,
天翔公寓,,120.87245,32.00111,20989,2006年建成,板楼,,
泰宁市场,,120.47726,32.53531,8443,1996年建成,板楼,,
天健花苑,,120.44298,32.52327,6712,2013年建成,板楼,,
同业苑,,121.18799,32.29868,4494,2010年建成,板楼,,
唐闸西公房,,120.80463,32.06473,3583,1998年建成,板楼,,
通州星源城,,121.08083,32.05438,8093,2010年建成,板楼,,
通刘花园,240,120.84064,32.16316,7445,2014年建成,板楼,,
天富楼,,120.9320602,31.91735458,9703,2000年建成,板楼,,
炜赋锦绣花园,,120.47424,32.55156,6817,,板楼,,
五一职工苑,,120.8336,32.00769,6187,2001年建成,板楼,,
文汇新村,,121.65681,31.81876,17388,2010年建成,板楼,,
文馨花苑,,120.57188,32.28078,4654,2009年建成,板楼,,
望山公馆,25,120.9132004,31.94185829,9974,2012年建成,板楼,板塔结合,
物资新村,,120.77747,32.30432,6071,1998年建成,板楼,,
文峰怡景苑,,120.8782,32.01066,31564,2003年建成,板楼,,
鑫乾大厦,,120.88059,32.02764,6453,2000年建成,板楼,,
新桥干休所,,120.469322,32.527702,9352,2002年建成,板楼,,
学田炜赋园,,120.88486,32.00871,12686,2000年建成,板楼,,
新景苑,,120.8846,32.01316,11175,2009年建成,板楼,,
学田大吉苑,,120.8833008,32.01758957,13639,2003年建成,板楼,,
星湖天地,,120.50603,32.53027,18334,2016年建成,板楼,,
秀山新村,,121.17592,31.88559,8602,2006年建成,板楼,,
新胜新村,,120.8379605,32.00326653,7143,1990年建成,板楼,,
小海新村,,120.11892,33.38821,12424,2015年建成,板楼,,
香格花园,,121.6766,31.81028,7403,2010年建成,板楼,,
幸福一村,,121.66905,31.81079,6804,2005年建成,板楼,,
学华新村,,121.68353,31.81138,6858,2002年建成,板楼,,
西欧龙城,,121.67448,31.80357,7787,2013年建成,板楼,,
幸福二村,,121.66407,31.81349,10279,1998年建成,板楼,,
新都国际,,120.57233,32.37957,6486,2014年建成,塔楼,板塔结合,
学府雅居,,120.88673,31.97125,6350,2010年建成,板塔结合,,
学府西苑,,120.58099,32.38789,5939,,板楼,,
幸福家苑,,120.84139,32.06946,4555,,板楼,,
星源名居,,121.08116,32.08283,7695,2007年建成,板楼,,
香槟美墅,,120.97514,32.00239,8362,2010年建成,板楼,,
杏林新村,,121.07386,32.08946,7763,,板楼,,
星河家园,,121.00639,31.92037,8199,,板楼,,
鑫祥公寓,,120.88551,32.00258,22539,2004年建成,板楼,,
怡景湾,,120.44534,32.51462,7166,2015年建成,板楼,,
银州长龙二村,,121.66954,31.82429,12342,2008年建成,板楼,,
永安广场,,121.65461,31.81017,暂无,2010年建成,板塔结合,,
源兴花苑,,120.91794,31.95485,4504,2012年建成,板楼,,
银洋河公寓,,121.00481,31.92766,4556,2012年建成,板楼,,
颐和苑,,121.06203,32.07666,7316,2005年建成,板楼,,
宜和花苑,,120.75833,32.10298,7132,,板楼,,
阳光府邸,,121.07658,32.0586,12506,2004年建成,板楼,,
晏园南岸,,120.85641,32.03393,27199,2007年建成,板楼,,
源泰苑,,120.8849335,32.00061417,11317,2005年建成,板楼,,
中洋现代城,,120.4543,32.53553,7635,2010年建成,板楼,,
中南锦苑,144,121.18937,31.87382,9841,2015年建成,板塔结合,,
中华园小区,,120.96978,31.35206,5504,,板楼,,
钟楼新村,,121.24816,31.89015,7576,1984年建成,板楼,,
紫薇花苑,,121.68004,31.81306,12340,2005年建成,板楼,,
紫薇一村,,121.67602,31.81564,6802,2008年建成,板楼,,
紫光嘉苑,,120.599617,32.37789536,3905,2013年建成,板楼,,
中谨世纪城,,121.06964,32.05832,8637,2007年建成,板楼,,
7星首府,150,120.49378,32.53459,6878,2013年建成,板楼,,
安达步行街小区,,120.4651642,32.54285431,7638,2010年建成,板楼,,
安居苑,,120.46977,32.52637,7023,,板楼,,
安东小区,,121.68403,31.81314,8612,2003年建成,板楼,,
爱民小区,,121.17777,32.31887,4975,2006年建成,板楼,,
北阁北村,,120.8768692,32.02084351,19999,1989年建成,板楼,,
北京壹号公馆,,121.16066,31.87002,13298,2013年建成,板楼,,
滨江华都,,121.11099,31.81177,6640,,板楼,,
滨江国际新天地,,121.1148453,31.81124306,9939,,板楼,,
百昌公寓,,120.8518524,32.00406647,9025,2006年建成,板楼,,
铂金时代,,121.0697838,32.05434939,11487,,板塔结合,,
宝岛花园,,121.65586,31.80322,15731,2004年建成,板楼,,
北辰公寓,,121.67666,31.82929,10296,,板楼,,
北明霞,,121.1437912,32.3123703,5846,2005年建成,板楼,,
北阁东村,,120.8796539,32.02230072,19915,1996年建成,板楼,,
板桥南村东,,120.8878,32.01914,25567,1995年建成,砖楼,,
八一花园,,120.93721,32.00777,9125,,板楼,,
长江一号,,120.822669,32.035256,9316,2008年建成,板楼,,
晨朗东方花园,,120.48952,32.52968,8034,,板楼,,
翠湖天地,,121.15147,31.87303,17394,2011年建成,板楼,,
彩臣南村,,121.67138,31.79763,15200,2002年建成,板楼,,
昌河时代,,121.1890604,32.30766357,7696,,,,
城建嘉园,,120.56319,32.37835,6844,2011年建成,板楼,,
川港大东花苑,,121.06171,31.92688,4084,2009年建成,板楼,,
崇州府,,120.91377,31.94599,25757,,板塔结合,,
东大楼,,120.8753891,32.00123978,14689,1998年建成,板楼,,
东湖家园,,120.4960057,32.53708255,6839,,板楼,,
东风新村,,121.18313,31.89309,8598,1996年建成,板楼,,
地纬东洲半岛,144,121.18324,31.90531,12590,2015年建成,板楼,,
东方巴黎公寓,,121.19724,31.89763,12727,2008年建成,板楼,,
东江嘉园,,121.19241,31.87815,11097,,板楼,,
德庆名邸,,121.06467,32.07847,11058,,板楼,,
大学生公寓,,120.89554,32.00588,15556,1996年建成,板楼,,
东辰公寓,,121.67481,31.80225,15199,2000年建成,板楼,,
东疆花园,,121.64104,31.79507,6764,2011年建成,板楼,,
东郊花苑,,121.68444,31.7984,15207,2011年建成,板楼,,
东方明珠商业广场,,121.66008,31.80966,6920,2007年建成,板楼,,
大唐佳苑,,121.64995,31.82147,8073,2010年建成,板楼,,
东邦公寓,,121.6657,31.81956,8079,,板楼,,
大长江公寓,,121.67396,31.81372,9264,2005年建成,板楼,,
东大公寓,,121.17772,32.29331,6682,1997年建成,板楼,,
大明国际公寓,,121.18159,32.30118,4494,2012年建成,板楼,,
东景豪庭,,120.57547,32.39395,6247,2008年建成,板楼,,
邓园小区,,120.53073,32.38968,5215,2010年建成,板楼,,
德福园,,120.5732305,32.28332657,5430,,板楼,,
大唐碧华苑,,121.06832,32.0694,10295,2008年建成,板楼,,
帝奥生活广场,,121.07605,32.08736,8882,2009年建成,板塔结合,,
戴斯酒店上海公馆,,120.9290314,31.92224693,暂无,2013年建成,板塔结合,,
大东公寓,,121.00583,31.9298,6193,2009年建成,板楼,,
富源新村,,121.63544,31.82604,7598,1998年建成,板楼,,
富源花园,,121.63993,31.82665,10285,2009年建成,板楼,,
纺工新村,,121.65417,31.81283,10280,2000年建成,板楼,,
福星新村,,120.55526,32.38593,暂无,2000年建成,板楼,,
丰锦苑,,120.54737,32.37936,6844,,板楼,,
富江大厦,,121.0455933,31.99136734,7737,2008年建成,板楼,,
富贵苑,,121.0636,32.07865,7954,,板楼,,
富春园,,120.9297943,31.92749786,12596,1996年建成,板楼,,
郭里园天鑫苑,,120.87798,32.0307,12084,2000年建成,板楼,,
工农路28号,,120.88388,32.00056,27578,2002年建成,板楼,,
贵都华庭,,120.46781,32.52927,7490,2010年建成,板楼,,
贵都瑞城,,120.46862,32.52829,7061,,板楼,,
公园新村,,121.17912,31.89396,11598,1998年建成,板楼,,
供电小区,,121.6495,31.81306,10280,2000年建成,板楼,,
光华苑,,121.17132,31.88333,5862,,板楼,,
国际商城,,121.0734867,32.08147576,7325,2003年建成,板楼,,
国际贸易中心,,120.90031,31.97568,19723,2010年建成,板塔结合,,
华能新村,,120.7691,32.0339,5825,,板楼,,
恒天新世界,,120.46551,32.54341,7787,2010年建成,板楼,,
海安都市豪庭,,120.46406,32.52805,7107,,板楼,,
海州阳光城,,120.45195,32.52636,6880,,板楼,,
恒泰花园,,120.8734665,32.00783157,19717,2004年建成,板楼,,
宏日阳光水岸,,121.1743873,31.90212137,暂无,2007年建成,板楼,,
海德花园,,121.18255,31.88149,8604,2010年建成,板楼,,
海门富民新村,,121.17703,31.89969,11958,1998年建成,板楼,,
海兴新村,,121.15762,31.89293,12143,1998年建成,板楼,,
海西花苑,,121.15762,31.90141,10698,2009年建成,砖楼,,
海盈花苑,,121.18499,31.88754,9715,2013年建成,板楼,,
恒丰花园,,121.20723,31.88418,12262,2014年建成,板楼,,
海景小区,,121.1814,31.88837,8601,2004年建成,板楼,,
和谐小区,,120.83152,32.00805,10878,2008年建成,板楼,,
骅东名仕豪庭,,121.65363,31.81354,8217,2007年建成,板楼,,
汇友新村,,121.65255,31.80728,15200,2001年建成,板楼,,
河南中路829号,,121.65089,31.80853,8217,2005年建成,板楼,,
华联新村,,121.65491,31.81347,10285,2010年建成,板楼,,
华康大厦,,121.66003,31.81142,17068,2005年建成,板塔结合,,
好家园,,121.63394,31.81164,14363,,板楼,,
韩华和家园,,121.63309,31.81673,6827,,板楼,,
海洪新村,,121.62335,31.82687,7728,2009年建成,板楼,,
豪门广场,,121.65713,31.81097,7795,,板楼,,
汇通公寓,,120.89204,32.05124,12966,,板楼,,
鸿升公寓,,120.84032,32.00874,9025,2005年建成,板楼,,
华荣上海城,,121.18496,32.3141,5248,2010年建成,板楼,,
海花新城,,121.18478,32.30584,5702,2011年建成,板楼,,
花苑小区,,121.19184,32.32484,4535,,板楼,,
海洲大厦,,121.18038,32.30184,暂无,,板塔结合,,
海港新城,,120.5736618,32.10424423,19239,2009年建成,板楼,,
华府名庭,,120.56748,32.38301,6478,2006年建成,板楼,,
绘园新村,,120.56416,32.39576,5054,2008年建成,板楼,,
花苑新村,,120.54812,32.38435,5387,2009年建成,板楼,,
海宁苑,,120.5663681,32.37865559,6759,2013年建成,板楼,,
和谐家园,,120.59232,32.38035,4955,2009年建成,板楼,,
海阳星苑,,120.59703,32.29408,1623,,板楼,,
华典豪庭,,120.48743,32.35989,4603,,板楼,,
汇金名邸,,120.55646,32.38211,7121,2016年建成,板楼,,
惠蒲新世纪,,120.76673,32.24249,5788,,,,
濠河名府,,120.86129,32.00498,暂无,2012年建成,板楼,,
汇富广场,107,120.84634,32.0161,13999,2014年建成,板楼,,
辉煌佳苑,,121.08297,32.0813,7691,1997年建成,板楼,,
花园新村,,120.96275,31.98902,3695,,板楼,,
豪盛花苑,,120.75955,32.10438,7122,,板楼,,
汇隆新城,,120.85971,32.03087,21586,2002年建成,板楼,,
恒成楼,,120.87605,32.03289,16898,1996年建成,板楼,,
金海安公寓,,120.4833298,32.53779984,6445,2010年建成,板塔结合,,
嘉禾星城,,120.48338,32.53065,7974,2010年建成,板楼,,
锦绣前城,,120.4454,32.52467,6710,2009年建成,板楼,,
机关南小区,,120.4721,32.526,7023,,板塔结合,,
嘉麟花园,,120.47677,32.52973,7770,,板楼,,
江海雅居,,120.43591,32.52681,6038,,板楼,,
嘉陵江小区,,121.1926651,31.87054825,9389,1998年建成,板楼,,
金三角花园,,121.19027,31.89372,8600,2002年建成,板楼,,
嘉源花苑,,121.18899,31.90234,14602,,板楼,,
嘉南花苑,,121.19225,31.87362,14126,2014年建成,塔楼,,
江海中路小区,,121.66324,31.8159,7636,2012年建成,板楼,,
金地繁茂里,,121.0656314,32.08636825,0,,板楼,,
聚贤公寓,,120.87744,31.96725,11588,2015年建成,板楼,,
景源华庭,,121.6822,31.81404,8773,2010年建成,板楼,,
金汇苑,,121.6804581,31.82065201,8738,2009年建成,板楼,,
锦绣华城,,121.1960907,32.31758881,6628,,板楼,,
锦绣家园,,121.62933,31.80404,5124,2010年建成,板楼,,
江建名人城,,120.55601,32.37845,7446,2006年建成,板楼,,
健康西村,,120.5634539,32.38209183,8018,1984年建成,板楼,,
金鹰花苑,,120.55126,32.38704,5830,2004年建成,板楼,,
健康花苑,,120.56619,32.38405,7259,2005年建成,板楼,,
君悦尚城,,120.7681735,32.23992821,5788,,,,
节制闸东路14号,,120.8369904,32.02479172,16097,1998年建成,板楼,,
金点小区,,121.06711,32.08238,7314,2001年建成,板楼,,
金丰苑,,121.06898,32.0739,8223,2000年建成,板楼,,
金都华庭,,121.0718,32.08712,10014,,板楼,,
金鳌坊,,120.86063,32.02492,21597,2012年建成,板楼,,
康锦花苑,,120.56404,32.40369,7413,2002年建成,板楼,,
隆盛花园,,120.8882599,32.01277924,15564,2006年建成,板楼,,
隆兴小区,,120.7911,32.04546,9951,1998年建成,板楼,,
丽晶广场,,120.48253,32.53686,8448,2008年建成,板楼,,
兰亭苑,,120.45075,32.53608,7635,2010年建成,板楼,,
丽都嘉园,,120.47381,32.52772,7488,2005年建成,板楼,,
绿岛江湾城,,121.4239575,31.78253995,8848,2015年建成,板楼,,
立新小区,,121.09626,31.82088,9898,,板楼,,
荔园,,121.19559,31.89129,9878,,板楼,,
梨园路,,121.174195,31.89257501,8598,1998年建成,塔楼,,
绿城西子湖畔居,,121.1702,32.32306,6820,2012年建成,板楼,,
丽景园,,120.55821,32.39898,5564,2010年建成,板楼,,
龙游阁,,120.57083,32.28908,4082,,板楼,,
龙宫·领域,,121.07708,32.08293,7317,2009年建成,板楼,,
鲁班大厦,,121.07344,32.08793,7085,1998年建成,板楼,板塔结合,
利澳公寓,,120.89469,31.97118,9787,2010年建成,板塔结合,,
明珠城,,120.4622,32.53653,7635,2008年建成,板楼,,
岷海小区,,121.1589584,31.88122749,暂无,2013年建成,板塔结合,,
民乐巷,,121.66311,31.81156,6830,2010年建成,板楼,,
民乐一村,,121.67021,31.80609,15205,2008年建成,板楼,,
名都苑,,121.66593,31.80829,暂无,2003年建成,板楼,,
民乐新村,,121.6739166,31.80514017,8314,1996年建成,板楼,,
名都公寓,,120.86626,32.01021,5702,2012年建成,板楼,,
美伦堡,,120.56062,32.38112,5230,2006年建成,板楼,,
名成花园,,120.56358,32.28545,5423,2011年建成,板楼,,
明昊和府,,120.57519,32.40613,7785,,,,
明富佳苑,,121.08477,32.08078,6226,,板楼,,
南大街528号,,120.565784,32.376189,13214,1992年建成,板楼,,
南润花苑,,121.63779,31.81503,10282,2005年建成,板楼,,
南苑三村,,121.66379,31.79869,15207,2011年建成,板楼,,
南景园,,120.56956,32.38498,4986,,板楼,,
南通金南翼,,120.9443436,31.92317963,7955,,板楼,,
南方大厦,,120.8794,32.03289,19564,2012年建成,板塔结合,,
浦民小区,,121.19645,31.87105,暂无,,板楼,,
浦江小区,,121.20434,31.87589,14046,,板楼,,
浦江南苑,,121.20586,31.87396,11886,2008年建成,板楼,,
七星首府,,120.49378,32.53459,6682,2016年建成,板塔结合,,
青海新世纪苑,,121.18202,31.89772,8164,,板楼,,
启东滨江花苑,,121.64833,31.81086,10283,2006年建成,板楼,,
启东金水苑,,121.6468,31.81372,10283,2006年建成,板楼,,
启东城市花苑,,121.66745,31.80732,15200,2001年建成,板楼,,
青馨园,,121.70443,31.87302,暂无,,,,
七彩豪庭,,120.85352,32.01036,9996,2007年建成,板楼,,
浅水湾城市花园,,121.17355,32.32232,6808,2012年建成,板楼,,
青园新村,,121.18218,32.30568,6789,1998年建成,板楼,,
浅水湾阳光水岸,,121.17798,32.32318,4494,2012年建成,板楼,,
庆余新村,,120.5500412,32.39557648,5569,2002年建成,板楼,,
青年园,,120.8599396,32.00664902,22067,1999年建成,板楼,,
沁园花苑,,121.0770721,32.07227707,8032,2003年建成,板楼,,
秦家埭新村,,120.97061,31.99704,7717,,板楼,,
瑞景商贸广场,,120.88053,32.02182,21531,2008年建成,板楼,,
润春园,,120.82206,32.04975,12092,,板楼,,
润居竹苑,,120.44476,32.54579,6785,,板楼,,
蓉塘花苑,,120.59567,32.52885,9371,2015年建成,板楼,,
日新小区,,121.17793,31.87526,13838,2008年建成,板楼,,
荣欣新村,,121.14342,31.88269,7671,2009年建成,板楼,,
润福智慧谷,,121.6617353,31.82613961,9691,,板楼,,
日晖小区,,121.18527,32.30382,6789,2000年建成,板楼,,
荣生豪景花苑,,121.19535,32.31035,4493,2005年建成,板楼,,
如东虹桥新村,,121.13945,32.30285,6322,,板楼,,
人民西路28号,,120.8469009,32.01664734,42241,1998年建成,板楼,,
瑞富大厦,,120.8623123,32.00682449,8518,2004年建成,板塔结合,,
瑞和新天地,,120.88553,31.96801,21651,,板楼,,
人民路82号,,121.0771,32.0877,24911,1992年建成,砖楼,,
盛唐君廷,,120.8492966,32.05321884,20361,2014年建成,板楼,,
曙光佳苑,,120.81884,32.022267,5587,2013年建成,板楼,,
时代都会,,120.937037,31.992972,19156,,板塔结合,,
狮山华庭,,121.17441,31.90558,12087,2013年建成,板楼,,
十方大厦住宅,,120.86817,32.00821,26854,2000年建成,板楼,,
善成小区,,121.63741,31.81219,7006,2011年建成,板楼,,
双喜苑,,121.68168,31.80707,6914,2004年建成,板楼,,
盛世华城,,121.18101,32.31061,5247,2012年建成,板楼,,
三元小区,,121.18589,32.31265,5698,1998年建成,板楼,,
三元世纪城,,121.18589,32.31265,5698,1998年建成,板楼,,
世纪花苑,,121.17224,32.30007,6776,2005年建成,板楼,,
顺通苑,,121.17815,32.29979,6114,,板楼,,
森华公寓,,121.17194,32.29869,6483,,板楼,,
上海新城,,120.56192,32.3992,7342,2007年建成,板楼,,
盛世缘小区,,120.4774094,32.36015701,4569,,板楼,,
市委新村,,121.0763702,32.07864761,8143,2011年建成,板楼,,
市民广场小区,,121.6382294,31.81777954,14447,1999年建成,板楼,,
舜景佳园,,120.97162,32.08339,6752,,板楼,,
十六里墩,,120.94933,31.99978,10880,,板楼,,
提香世家,,120.8771591,32.04759216,13273,2010年建成,板楼,板塔结合,
天竹星花苑,,120.46478,32.53437,7516,2009年建成,板楼,,
泰宁人家,,120.47715,32.53919,7999,2008年建成,塔楼,,
泰宁翠竹园,,120.47606,32.52848,8029,2010年建成,板楼,,
泰宁小区,,120.47477,32.53645,7749,,板楼,,
通源北村,,121.18673,31.90532,7687,,板楼,,
天工花苑,,121.66724,31.80291,15203,2006年建成,板楼,,
天一花园,,121.66245,31.80993,15732,2005年建成,板楼,,
天亿公寓,,121.12354,32.31396,6322,,板楼,,
桃园新村,,120.5986,32.29812,1639,,板楼,,
天景丽舍,,120.75946,32.10243,7160,2008年建成,板楼,,
通州世纪花苑,,121.06838,32.07935,7316,2005年建成,板楼,,
通州凤凰华庭,,120.970642,32.211109,5536,,板楼,,
天虹东方绿洲,,120.8937,32.0239,21591,2006年建成,板楼,,
通富家园,,120.87479,31.97463,19730,2017年建成,板楼,,
天地华庭,,120.87777,32.00352,26858,2003年建成,板楼,,
天虹公寓,,120.88506,32.00184,11571,2005年建成,板楼,,
U派,,120.48529,32.52898,7973,2008年建成,板楼,,
外环西路附29号,,120.8221207,32.03421783,9824,1998年建成,板楼,,
万豪国际,,120.4614,32.52331,7517,2011年建成,板楼,,
万众新世纪广场,,121.1863556,31.89506531,8603,2008年建成,板楼,,
文秀新村,,121.66121,31.81078,暂无,2001年建成,板楼,,
王彭小区,,121.18643,32.30311,5697,1996年建成,板楼,,
万华紫金花苑,,121.18706,32.34379,5769,2010年建成,板楼,,
威格秀水庭,126,120.54872,32.40649,5587,2011年建成,板楼,,
武定苑,,120.5684,32.38696,6306,2002年建成,板楼,,
威格秀水亭,,120.54872,32.40649,6043,,板楼,,
威美公寓,,121.06436,32.0731,9619,,板楼,,
五一西村,,120.8932571,31.99100685,11021,2000年建成,板楼,,
文峰大厦住宅,,120.86837,32.00296,21266,2001年建成,板塔结合,,
新城南苑,,120.94145,32.00189,暂无,,,,
星湖湾,108,120.49962,32.53552,7270,2014年建成,板塔结合,,
西楹水岸,,120.44822,32.53856,7635,2010年建成,板楼,,
新宁小区,,120.47971,32.53978,7713,2010年建成,板楼,,
新陵新村,,120.47889,32.54226,暂无,,板楼,,
协和苑,,120.47537,32.54217,8586,,板楼,,
鑫苑庄,,121.18588,31.88833,9309,,板楼,,
新海路590号,,121.15575,31.89558,8964,,板楼,,
星海湾,,121.17705,31.90468,13148,,板楼,,
星火社区,,120.9109039,32.00481033,13125,,板楼,,
欣宏清馨佳园,,120.8654099,32.01480866,25142,2006年建成,板楼,,
新光小区,,121.1809921,32.33519363,5596,2005年建成,板楼,,
香阁明霞,,121.17952,32.29919,6741,,板楼,,
西欧名邸,89,120.54473,32.39848,4369,2010年建成,板楼,,
西皋新村,,120.55567,32.38159,5773,2000年建成,板楼,,
仙鹤新村,,120.58801,32.39558,8574,2003年建成,板楼,,
新通花园,,120.9173584,31.9393959,12603,2008年建成,板楼,,
新华一村,,118.00392,34.42296,9361,2005年建成,板楼,,
新华北苑,,120.79927,32.0571,10145,2016年建成,板楼,,
星辰名都,451,120.84189,32.16571,6708,2012年建成,板楼,,
祥泰花苑,,121.06544,32.07515,7692,2000年建成,板楼,,
新佳园,,121.07893,32.08186,7215,,板楼,,
希望苑,,121.07975,32.07006,7426,,板楼,,
星河花苑,,120.8804245,31.99468422,19718,2005年建成,板楼,,
星湖101广场,,120.94334,31.92202,8556,2009年建成,板楼,,
兴旺小区,,120.9436264,31.91835785,8557,2010年建成,板楼,,
阳光城·丽景湾PLUS,,121.179428,32.356599,0,,板楼,,
阳光雅居,,120.39253,32.51318,8304,2010年建成,板楼,,
永宁小区,,120.45681,32.52881,7515,2008年建成,板楼,,
